symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
idxx,0.0009058616749069296,0.2773491565249766,0.8230677350410073,-0.572718779196512,694395.4335114744,XGBRegressor,1.2923314115456022
ens,0.0009367560204224972,0.4414176800710182,0.534782650999593,-0.8395259701829045,378927.67557371897,RandomForestRegressor,0.7944816360867225
snsr,0.0011050353469829245,0.12434374994510958,2.2395086810766487,-0.04833001251349378,32200.926470588234,RandomForestRegressor,0.1360612773454383
cxh,0.00015156713807395954,0.15200804079312413,0.2512690683686879,-0.5419626515122427,25689.26037735849,RandomForestRegressor,0.06426190457858832
wg,0.00023851637880136276,0.7177088137275144,0.08374723329057979,-0.9847586790855207,429149.5743476894,XGBRegressor,0.5287864829875563
ppa,0.0005149222591137304,0.19957038202641428,0.650198731791201,-0.5780941155136459,81039.43426294821,RandomForestRegressor,0.2430189240544725
frsh,-0.00017047743363290735,0.5310067259739628,-0.08090352000098612,-0.8271604938271605,188272.66934557978,RandomForestRegressor,0.5708706027643871
agge,1.576382900760848e-05,0.0371515434826303,0.10692651065155931,-0.044065065216296495,25765.50558659218,RandomForestRegressor,0.046313570860316546
psct,0.0006631474241220839,0.21042645888520364,0.7941641548505661,-0.3241609274206113,30660.719298245614,RandomForestRegressor,0.5479869061127952
msft,0.00113984516625014,0.36038390451354146,0.7970416500225308,-0.7164948453608248,79324153.53773703,RandomForestRegressor,0.46413147801510996
cva,0.0003830855689812686,0.30040665488810914,0.32135627427839947,-0.5685165052381893,1419535.3228544483,RandomForestRegressor,0.25200719323324344
schg,0.00056501001195691,0.15596942164221342,0.9128874205853004,-0.20565282969375043,171789.01520527116,RandomForestRegressor,0.41939307630329187
hcc,0.003952727499395916,0.392751985432874,2.5361738878287965,-0.14695840522779835,559056.0234375,XGBRegressor,0.4084673732971776
reg,0.0004539186430583097,0.37595893506885564,0.3042552985999505,-0.7626649753043103,962299.2159698209,RandomForestRegressor,0.8574792019949714
uga,5.680560849603484e-05,0.34110737604246744,0.041966296674917344,-0.7474001507159005,63916.91591096455,RandomForestRegressor,0.9544564393914294
hbi,0.0008055947251316259,0.4151650835283881,0.48898589690596744,-0.8458643133439882,4331965.53950178,RandomForestRegressor,0.3567638660647669
bysi,0.004882548436703673,0.7041088586865777,1.7474601986182632,-0.4004136504653568,4704.106666666667,SVR,2.074093254077716
yume,-3.956745001216078e-05,0.4961685642665193,-0.02009598777746941,-0.7895146857563954,189263.76609848486,SVR,0.18677671008904762
cys_b,0.000140162181325846,0.1025218956914594,0.34452025546242027,-0.1764512028623888,30601.045414069456,RandomForestRegressor,0.16924233761587112
arkk,0.0008618270907481161,0.20776772433602933,1.0453039689517534,-0.32027225901398093,18569.050477489767,RandomForestRegressor,0.28174980705639013
usd,0.0010828319428995254,0.5286306580217413,0.5161896032133986,-0.8874649828805193,231096.86356877323,RandomForestRegressor,0.9631233713037037
dov,0.0005972678246394394,0.2779989144683295,0.5414103580116155,-0.5948262627296453,1164051.705896806,RandomForestRegressor,0.5892426660744691
lmnx,0.0006916877447837533,0.43826403611523784,0.39771757963656806,-0.5079522862823062,233718.4508016347,SVR,0.480631003933585
lxp,0.0005011203113025921,0.5105092610844644,0.24736538212841483,-0.908275039745628,1647106.1776171015,RandomForestRegressor,0.14724339954071522
cefs,0.0006177210344286629,0.059393597813958886,2.6209171763532733,-0.030644002872875276,9483.479166666666,RandomForestRegressor,0.08451866678739142
djco,0.001384613448189608,0.4810409491366214,0.7253490364386486,-0.3797999999999999,1862.2583992094862,RandomForestRegressor,3.8758996738667344
dpst,0.002463912326004151,0.7356147543947188,0.8440639647908397,-0.5855045224950076,17547.472885032537,RandomForestRegressor,1.7944776692286593
attu,0.0006904795881943278,0.5078807832320124,0.3426017718522002,-0.7376738305941846,60265.25894897182,RandomForestRegressor,0.3314226523844439
ecca,0.00033255317077958874,0.10308631462736031,0.8129439813557363,-0.07600700525394044,5704.888507718696,RandomForestRegressor,0.13040674872972055
aval,-0.00018381361415232197,0.2925716618772472,-0.1583237093749012,-0.5600170721297482,271077.86658031086,RandomForestRegressor,0.1664755799439782
smhi,-0.004197504967714008,0.47904556294838463,-2.208080678910079,-0.4083743842364532,136342.63440860214,RandomForestRegressor,0.40930273701297637
phi,0.00039486565449027344,0.2816050631735922,0.3533535363680926,-0.6338986084388563,224618.35586293618,RandomForestRegressor,0.6914026003414812
vpu,0.00035652353301829544,0.1751859478998715,0.5128489550540964,-0.4841134125823978,133253.84187362465,RandomForestRegressor,0.7338536129705765
gtim,0.0020196794628918294,1.1824204207026812,0.4304384597369183,-0.9538461538461538,30517.828037383177,RandomForestRegressor,0.424943264251952
skt,0.0004980870379411209,0.3104396656581642,0.40432311797222,-0.4372590789206736,1003578.3153096511,RandomForestRegressor,0.3556402911727149
alv,0.0005771964339673463,0.3365955910125249,0.4321313328027487,-0.8092804986320233,834552.0066016975,RandomForestRegressor,1.3253606834425282
pho,0.0003460702592917792,0.25079576094434164,0.3477319752660515,-0.5580507318847168,291171.8485254692,RandomForestRegressor,0.2708365614865467
cdti,0.0012726822197370476,1.3371520506278383,0.2398500000229211,-0.9984894259818731,51118.79580279814,RandomForestRegressor,10.86924310486684
icow,0.0010178029664797902,0.08030153103489163,3.194040564948405,-0.011471636471636515,2489.8875,XGBRegressor,0.14338722056439293
ipac,0.00030164234650248726,0.14364130070912765,0.5291923071105726,-0.22388497652582162,82112.47387173396,RandomForestRegressor,0.47469140316159647
bab,0.0002780579980879209,0.07993862446683248,0.8765551819975241,-0.12152367446624124,229113.70251256283,RandomForestRegressor,0.1404975162703631
era,-8.200873025184767e-05,0.4606110807625193,-0.04486691894006051,-0.7915443335290664,108142.89010989011,RandomForestRegressor,0.45216558297860443
hnrg,0.0016922588501060041,0.7996614011347267,0.533287250855897,-0.7058377964804896,53477.11677559913,RandomForestRegressor,0.28349345139828636
egi,0.001180893251671832,0.8346871786227614,0.35652290707558104,-0.9610027855153204,115587.90874403816,RandomForestRegressor,0.0714991283821447
hack,0.00027588308899002026,0.20245651195883144,0.3433949234471756,-0.4267679050287746,427899.2287671233,RandomForestRegressor,0.3547456989554609
wrlsw,0.008291447927466557,1.025078699898205,2.0383263040477417,-0.14545454545454561,31861.652173913044,SVR,0.025000000000000123
hli,0.0014013216067966386,0.2614428427293395,1.3507084042776278,-0.1783109481487386,163178.65693430658,RandomForestRegressor,0.5497057765312429
cyan,0.0008733170941967392,0.69216942035193,0.3179509254044795,-0.8432539682539683,14159.689323501123,RandomForestRegressor,0.17484421507112594
mdca,0.0007265237935823077,0.48309293109622903,0.37898297449165613,-0.8811006681010078,247490.7529078906,RandomForestRegressor,0.3057463232758204
dvyl,0.0011030459624873496,0.22579927189231955,1.2310384361175926,-0.22714501335190984,9368.096256684492,RandomForestRegressor,0.5875196843552835
pht,0.00022537528603154078,0.2526953468223667,0.22475511636497317,-0.6821877779189429,146858.85350518706,SVR,0.11306044336290084
sqzz,-0.00011246335018272425,0.11061187596703059,-0.25621809591669764,-0.04871183035625659,965.4909090909091,SVR,0.14125266704985456
asa,0.0002294696924672779,0.3593233905136844,0.16093125031211064,-0.8032345971563981,154578.93083935868,RandomForestRegressor,0.42624179991266187
pko,0.0004144840301212889,0.20166226119020822,0.517945077944194,-0.5017678776628658,102162.94051446945,RandomForestRegressor,0.15991984694790476
pbct,0.00033461885534160214,0.25959064496166206,0.32483432351168595,-0.5038986111976085,4302519.977994341,RandomForestRegressor,0.192279177581059
hlit,0.00021432700649449428,0.5031236166714906,0.10735016971361552,-0.7982663514578408,925624.4775227916,RandomForestRegressor,0.18974264823429196
gnbc,0.0004914071748090598,0.38592009205603767,0.3208814741729012,-0.6161673261729791,93020.93773349938,RandomForestRegressor,0.320888392461784
ihf,0.00047244698455667524,0.2178124651445759,0.5466015915538018,-0.5882772164328023,83601.18951752863,RandomForestRegressor,1.0463841302590506
bcpc,0.0010667679198104938,0.36748046079942104,0.7315368964310061,-0.4273321266169263,112198.44922980195,RandomForestRegressor,0.8302489785582361
stdy,-0.00030438108881770736,0.8109545286951837,-0.09458487704048975,-0.7889546351084813,36793.2496124031,XGBRegressor,0.21680105190649737
iyc,0.00042031983476889745,0.18491984848430978,0.572791937858144,-0.5400642455608102,72705.22225715184,RandomForestRegressor,0.9070167096820502
uhal,0.0010240162194975206,0.4197709417802312,0.6147449993060191,-0.788502150958154,56739.750078591635,RandomForestRegressor,3.264075827422563
hubg,0.0006489598624336844,0.41148054952063934,0.39743770519361,-0.6208383233532935,338350.11285759194,RandomForestRegressor,0.7981865296690526
vde,0.0003517245973580503,0.28875948397810897,0.3069495668614927,-0.5895415095993688,219112.29770512416,RandomForestRegressor,1.388667581122812
ceco,0.0010091709386609944,0.5917349002152473,0.4297719746630853,-0.9709878290404755,1044155.060495331,RandomForestRegressor,0.8472022290970516
cogt,0.00048458020494615095,0.8449861135733402,0.14451623486452858,-0.9474860335195531,53012.28890837352,RandomForestRegressor,0.5124945444573297
evn,0.00014448218418514647,0.19368568285176263,0.1879824563105314,-0.6245977866641867,73779.8770826784,RandomForestRegressor,0.0867298449444575
l,0.00040791457606506083,0.28906288631122073,0.35561283733160143,-0.660066784521705,1805505.5158755109,RandomForestRegressor,0.5410160888022861
gv,0.0017308617142143504,0.7413582895105738,0.588348654292339,-0.9104477611940298,181192.52424722663,RandomForestRegressor,0.120574432800504
frel,0.00031163976210791573,0.1425363181582865,0.5509698936097372,-0.156179775280899,88215.62573964497,RandomForestRegressor,0.19723472320506333
heww,-0.00024392260239833395,0.16571021624851845,-0.3709396873406694,-0.0695532012897283,2228.534722222222,SVR,0.21013730424719804
boh,0.00041515540167553523,0.29305276902839633,0.35699768874082016,-0.6328437681823791,404810.0220056586,RandomForestRegressor,0.7790800117252482
cvs,0.0005697383164893255,0.2898844789033209,0.49528024507718904,-0.6409037730330507,4698471.528650871,RandomForestRegressor,0.5485750375168459
sasr,0.0004283298411499064,0.39966228177551405,0.27007582374361927,-0.8325635103926097,64277.91857906319,RandomForestRegressor,0.4604440343279341
cncr,-0.00013751438208585938,0.32773715826973515,-0.1057360247723752,-0.3992397886870249,14231.904761904761,RandomForestRegressor,0.592531627138414
spne,-0.00027051138815479663,0.45460667752757405,-0.14995131656611882,-0.65086887835703,57911.54592720971,RandomForestRegressor,0.406181083146464
cxw,0.000618395946772609,0.35563713306232936,0.4381875909436755,-0.7024983563445102,1503721.011945929,RandomForestRegressor,0.5234866995444251
pro,0.0009393505914862027,0.5879876885364625,0.40258725423949715,-0.8435,144933.53777949113,RandomForestRegressor,0.6083981683823051
stmp,0.0012979706817515982,0.5101541546954415,0.6411564206444078,-0.8036828036828036,244269.15624017603,RandomForestRegressor,1.649786369863414
tcon,-0.0011735085883861635,0.7679629287618661,-0.38507609312612134,-0.8915401301518439,70353.23279648609,RandomForestRegressor,0.5760925469084466
fbm,-0.0005716969267053035,0.32073405746932515,-0.4491809403294038,-0.34476744186046515,222714.69005847952,XGBRegressor,0.3529032867499962
eaglu,0.00033095215939947737,0.21199241498176202,0.39341003863672813,-0.11721311475409835,29227.545774647886,SVR,0.07077964969168084
ichr,0.003870952074870589,0.5578500583477263,1.748641786928594,-0.353299856527977,606017.4084507042,RandomForestRegressor,0.8218305491502227
amh_f,0.0006837255978120003,0.07527960308881869,2.288785322703378,-0.028516377649325575,33638.68907563025,RandomForestRegressor,0.13715618698145385
tile,0.0008401200634363832,0.46819977157462306,0.45217932352670015,-0.9269345005471314,436717.4577176988,RandomForestRegressor,0.3392183201288279
atlo,0.0005434022675791203,0.5111817778962777,0.2678839061781343,-0.6621128016336392,11555.017926988266,RandomForestRegressor,0.8233301883173152
fca,0.0004705763749656503,0.3282135379338653,0.3613051650393491,-0.45562336530078473,7872.08382726503,RandomForestRegressor,0.490148546664466
amh_c,0.00023417525220456497,0.11146128148032251,0.5294409212939871,-0.06832767081917701,15985.773284313726,SVR,0.18300607323166662
ainv,0.00028577597859173016,0.43803964746655766,0.16440417442033958,-0.9150377243951089,2696010.9072618675,RandomForestRegressor,0.13899031988300786
pek,0.0002642339082276559,0.32795376565697376,0.2030375981199024,-0.5193595936893417,31024.32176470588,RandomForestRegressor,0.8573695727271039
camt,0.0009791469764580416,0.656240300830742,0.3759979960923905,-0.9651810584958217,143623.97844007608,RandomForestRegressor,0.12589601688011154
dfj,0.000291502352883326,0.19995346231382005,0.3673784493479159,-0.4670034799379481,45934.88245614035,RandomForestRegressor,0.540862039955905
fdl,0.00028457036537360604,0.2035670730213595,0.352275694736861,-0.6860023961661341,176004.33836133013,RandomForestRegressor,0.19159763048345166
nnvc,-0.0007645305360836614,0.673796507539961,-0.28593454097364324,-0.8429586776859505,186139.83170254403,RandomForestRegressor,0.13314304927446452
aumn,0.0007856186295240317,0.9085956543240065,0.21789218746302472,-0.9947071277346506,251149.64964200478,RandomForestRegressor,0.4236299973967188
agfsw,0.007392174258720244,2.360813400200996,0.7890619025793835,-0.9818181818181818,35753.88664596273,RandomForestRegressor,0.10929497815057736
jpme,0.000542719901861454,0.08635380393141737,1.583779857314754,-0.05260385310054183,7065.6891025641025,RandomForestRegressor,0.35467485528845655
esbk,0.000730019256545441,0.5303870527436685,0.34685019496197955,-0.7210538559962778,2532.0086562242373,RandomForestRegressor,0.3612164089665991
dol,0.00018814890745117325,0.23673995496346897,0.20027681717271587,-0.6388437122921148,31702.844155844155,RandomForestRegressor,0.5963350615143018
bc,0.0007482994403375918,0.44389152194034415,0.424814283770925,-0.9596462717122898,713403.6946353358,RandomForestRegressor,0.5666141909482989
indu,-7.996132597444527e-05,0.03470269321622005,-0.5806538996847074,-0.010259234330702194,59698.46875,XGBRegressor,0.027306606848160386
prph,0.0006850484158809726,0.7608103180368679,0.22690570397027604,-0.9591478696741854,21358.544131910767,RandomForestRegressor,0.20516643564538323
efax,0.0011150695507520557,0.12712435803023103,2.210414519636709,-0.040793930361739505,2001.7358490566037,RandomForestRegressor,0.4913747879079586
amrk,0.0005896041953788795,0.3539619210512337,0.4197633937407963,-0.3543795790750851,19706.933782267115,RandomForestRegressor,0.38569262505025004
tgb,0.0010834979082844733,0.6767409139909382,0.40346529557003175,-0.9634107402031931,1048533.5727758566,RandomForestRegressor,0.12528108271135818
chk,0.0001740167303602913,0.5775740520656804,0.07592483750604269,-0.9754693984602805,18442843.23357435,RandomForestRegressor,0.7191751187812736
slno,0.0009719019590920337,1.4959863765069636,0.16371759632134086,-0.964,44228.17920656635,XGBRegressor,1.8021634317490955
bbd,0.0009427176034873061,0.47201274139220106,0.5033017443090708,-0.7219269687637484,16459965.015403962,RandomForestRegressor,0.20964444192199472
casy,0.0008024151038011584,0.31765384187866286,0.6365690556802125,-0.41409075400887074,412969.2606098711,RandomForestRegressor,0.9214774184040634
acglo,7.399579252653776e-05,0.03828799529298026,0.48701791707820896,-0.011430823807646928,93974.43589743589,XGBRegressor,0.0751812600261923
ngvc,-0.0004283382093951126,0.4916538332825086,-0.21954721281618567,-0.8904016337644656,126020.97262357414,XGBRegressor,0.7584827406649477
kfrc,0.0006782633289358992,0.44382361434983614,0.38511325978504624,-0.6742831483738534,208999.7095253065,RandomForestRegressor,0.36232954410455853
fgm,0.0005959849657978164,0.18165563759823816,0.8267742931998406,-0.258393300095783,17561.707354056103,RandomForestRegressor,0.4121080533104327
gres,0.00011463256729910455,0.16667845015401053,0.17331218842437307,-0.39626049754397086,24602.950852557675,RandomForestRegressor,0.2733794577328475
mtr,0.00010190148360240924,0.43865984683949094,0.05854006026041254,-0.9003576818905452,11095.925914249685,RandomForestRegressor,0.5397445245540221
galt,0.0019324626037121127,0.9979395537638404,0.48798604514547084,-0.9721311475409836,262884.58255897067,XGBRegressor,0.63924818587867
ppih,0.0005154857174585189,0.50701386679616,0.25621074551748463,-0.8637820512820513,19225.857550761422,RandomForestRegressor,0.44190367751130744
bpy,0.0002932096578277765,0.17827973041819864,0.41445448452987554,-0.24691897561401988,257029.42063492062,RandomForestRegressor,0.25230124287523426
nvee,0.0023720045756049357,0.4639126632208412,1.2884863907409507,-0.424591381872214,48206.674568965514,RandomForestRegressor,0.8217777135434492
kmpa,0.0002918344215878582,0.09651782480087562,0.7619553630830799,-0.0652297220646626,16230.651214128035,RandomForestRegressor,0.13255787844985664
elli,0.0019982308684258526,0.47455950271694,1.0610980835077057,-0.4476744186046512,439011.6376988984,RandomForestRegressor,1.726008355389571
nwl,0.0005325095248261463,0.32470118341291543,0.41327967716563363,-0.9026829208587305,1761115.3294749404,RandomForestRegressor,0.4925531573351991
epu,0.00037321743034907334,0.22046598282408877,0.4266000189381154,-0.6064348099418487,188488.67478510027,RandomForestRegressor,0.5171622499822489
fxep,0.0022571017546664635,0.18151844075400103,3.1335088590078226,-0.021178962230850584,704.4285714285714,SVR,0.37556200903282344
jbgs,-0.00047045109187016993,0.14268621215649746,-0.8308698742472315,-0.09090909090909094,755208.2903225806,SVR,0.24210969830655987
mlpq,0.0008861541947073863,0.41709321827361223,0.53539795729733,-0.40243460946692,10373.126829268293,RandomForestRegressor,1.2249564493199112
pck,0.00012393617322367778,0.2091253679917633,0.1493454187422968,-0.7485182761521922,90761.22885884941,RandomForestRegressor,0.07190889085517888
ckh,0.00037117604821566125,0.28736150230748553,0.32550067910718217,-0.5698263386396527,341506.20150895946,RandomForestRegressor,0.7496611360592264
srs,-0.0009543489157733055,0.6604453687275862,-0.36414204438773246,-0.9979982274380368,134455.32356215213,ElasticNet,347.38335688512285
bwxt,0.001677542291119793,0.18944748577667303,2.2314397872797773,-0.15942485968342046,716064.7179930796,XGBRegressor,0.5095512971261628
amid,0.0008828053500030516,0.5727209133481436,0.3884386670991646,-0.8492166263035634,149270.93414322252,XGBRegressor,0.3975794753387336
